Date         Date   DVS     WLV        WST          WSO         WRT         LAI     WSTRESS  SOILM    INF      Rain   NNI        PNI        KNI        NPKI  
2003-09-06, 249,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.296,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-09-07, 250,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.296,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-09-08, 251,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.296,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-09-09, 252,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.296,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-09-10, 253,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.296,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-09-11, 254,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.296,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-09-12, 255,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.296,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-09-13, 256,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.296,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-09-14, 257,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.296,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-09-15, 258,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.296,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-09-16, 259,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.296,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-09-17, 260,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.296,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-09-18, 261,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.296,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-09-19, 262,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.296,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-09-20, 263,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.296,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-09-21, 264,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.296,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-09-22, 265,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.296,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-09-23, 266,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.296,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-09-24, 267,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.296,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-09-25, 268,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.296,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-09-26, 269,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.296,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-09-27, 270,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.296,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-09-28, 271,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.296,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-09-29, 272,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.296,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-09-30, 273,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.295,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-10-01, 274,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.295,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
